timebin,sid,sequence,use,group
3,61296129,CPCTs,0,HH
0,61296129,CPTs,0,HH
1,61296129,CPTs,0,HH
2,61296129,CPTs,0,HH
3,61296129,CPTs,0,HH
0,61296129,CTbC,0,HH
1,61296129,CTbC,0,HH
2,61296129,CTbC,0,HH
3,61296129,CTbC,0,HH
0,61296129,CTbP,1,HH
1,61296129,CTbP,0,HH
2,61296129,CTbP,0,HH
3,61296129,CTbP,0,HH
0,61296129,CTbPC,1,HH
1,61296129,CTbPC,0,HH
2,61296129,CTbPC,0,HH
3,61296129,CTbPC,0,HH
0,61296129,CTcPTcP,0,HH
1,61296129,CTcPTcP,0,HH
2,61296129,CTcPTcP,0,HH
3,61296129,CTcPTcP,0,HH
0,61296129,CTsCTs,0,HH
1,61296129,CTsCTs,0,HH
2,61296129,CTsCTs,0,HH
3,61296129,CTsCTs,0,HH
0,61296129,PCTbP,1,HH
1,61296129,PCTbP,0,HH
2,61296129,PCTbP,0,HH
3,61296129,PCTbP,0,HH
0,61296129,PCTsP,0,HH
1,61296129,PCTsP,0,HH
2,61296129,PCTsP,0,HH
3,61296129,PCTsP,0,HH
0,61296129,PTb,1,HH
1,61296129,PTb,0,HH
2,61296129,PTb,0,HH
3,61296129,PTb,0,HH
0,61296129,PTsPC,0,HH
1,61296129,PTsPC,0,HH
2,61296129,PTsPC,0,HH
3,61296129,PTsPC,0,HH
0,61296129,TbCP,0,HH
1,61296129,TbCP,0,HH
2,61296129,TbCP,0,HH
3,61296129,TbCP,0,HH
0,61296129,TbP,1,HH
1,61296129,TbP,0,HH
2,61296129,TbP,0,HH
3,61296129,TbP,0,HH
0,61296129,TbPC,1,HH
1,61296129,TbPC,0,HH
2,61296129,TbPC,0,HH
3,61296129,TbPC,0,HH
0,61296129,TbPCP,1,HH
1,61296129,TbPCP,0,HH
2,61296129,TbPCP,0,HH
3,61296129,TbPCP,0,HH
0,62238125,CPCTs,0,LH
1,62238125,CPCTs,0,LH
2,62238125,CPCTs,0,LH
3,62238125,CPCTs,0,LH
0,62238125,CPTs,1,LH
1,62238125,CPTs,0,LH
2,62238125,CPTs,0,LH
3,62238125,CPTs,0,LH
0,62238125,CTbC,0,LH
1,62238125,CTbC,0,LH
2,62238125,CTbC,0,LH
3,62238125,CTbC,1,LH
0,62238125,CTbP,1,LH
1,62238125,CTbP,0,LH
2,62238125,CTbP,0,LH
3,62238125,CTbP,0,LH
0,62238125,CTbPC,0,LH
1,62238125,CTbPC,0,LH
2,62238125,CTbPC,0,LH
3,62238125,CTbPC,0,LH
0,62238125,CTcPTcP,0,LH
1,62238125,CTcPTcP,0,LH
2,62238125,CTcPTcP,0,LH
3,62238125,CTcPTcP,0,LH
0,62238125,CTsCTs,0,LH
1,62238125,CTsCTs,0,LH
2,62238125,CTsCTs,0,LH
3,62238125,CTsCTs,0,LH
0,62238125,PCTbP,0,LH
1,62238125,PCTbP,0,LH
2,62238125,PCTbP,0,LH
3,62238125,PCTbP,0,LH
0,62238125,PCTsP,0,LH
1,62238125,PCTsP,1,LH
2,62238125,PCTsP,0,LH
3,62238125,PCTsP,0,LH
0,62238125,PTb,1,LH
1,62238125,PTb,0,LH
2,62238125,PTb,0,LH
3,62238125,PTb,0,LH
0,62238125,PTsPC,1,LH
1,62238125,PTsPC,0,LH
2,62238125,PTsPC,0,LH
3,62238125,PTsPC,0,LH
0,62238125,TbCP,1,LH
1,62238125,TbCP,0,LH
2,62238125,TbCP,0,LH
3,62238125,TbCP,0,LH
0,62238125,TbP,1,LH
1,62238125,TbP,0,LH
2,62238125,TbP,0,LH
3,62238125,TbP,0,LH
0,62238125,TbPC,0,LH
1,62238125,TbPC,0,LH
2,62238125,TbPC,0,LH
3,62238125,TbPC,0,LH
0,62238125,TbPCP,0,LH
1,62238125,TbPCP,0,LH
2,62238125,TbPCP,0,LH
3,62238125,TbPCP,0,LH
0,62898116,CPCTs,1,LL
1,62898116,CPCTs,0,LL
2,62898116,CPCTs,0,LL
3,62898116,CPCTs,0,LL
0,62898116,CPTs,0,LL
1,62898116,CPTs,1,LL
2,62898116,CPTs,0,LL
3,62898116,CPTs,0,LL
0,62898116,CTbC,1,LL
1,62898116,CTbC,1,LL
2,62898116,CTbC,0,LL
3,62898116,CTbC,0,LL
0,62898116,CTbP,0,LL
1,62898116,CTbP,0,LL
2,62898116,CTbP,0,LL
3,62898116,CTbP,0,LL
0,62898116,CTbPC,0,LL
1,62898116,CTbPC,0,LL
2,62898116,CTbPC,0,LL
3,62898116,CTbPC,0,LL
0,62898116,CTcPTcP,0,LL
1,62898116,CTcPTcP,0,LL
2,62898116,CTcPTcP,0,LL
3,62898116,CTcPTcP,0,LL
0,62898116,CTsCTs,0,LL
1,62898116,CTsCTs,1,LL
2,62898116,CTsCTs,0,LL
3,62898116,CTsCTs,0,LL
0,62898116,PCTbP,0,LL
1,62898116,PCTbP,0,LL
2,62898116,PCTbP,0,LL
3,62898116,PCTbP,0,LL
0,62898116,PCTsP,1,LL
1,62898116,PCTsP,0,LL
2,62898116,PCTsP,0,LL
3,62898116,PCTsP,0,LL
0,62898116,PTb,1,LL
1,62898116,PTb,0,LL
2,62898116,PTb,0,LL
3,62898116,PTb,0,LL
0,62898116,PTsPC,1,LL
1,62898116,PTsPC,1,LL
2,62898116,PTsPC,0,LL
3,62898116,PTsPC,0,LL
0,62898116,TbCP,1,LL
1,62898116,TbCP,0,LL
2,62898116,TbCP,0,LL
3,62898116,TbCP,0,LL
0,62898116,TbP,0,LL
1,62898116,TbP,0,LL
2,62898116,TbP,0,LL
3,62898116,TbP,0,LL
0,62898116,TbPC,0,LL
1,62898116,TbPC,0,LL
2,62898116,TbPC,0,LL
3,62898116,TbPC,0,LL
0,62898116,TbPCP,0,LL
1,62898116,TbPCP,0,LL
2,62898116,TbPCP,0,LL
3,62898116,TbPCP,0,LL
0,62935112,CPCTs,0,LL
1,62935112,CPCTs,0,LL
2,62935112,CPCTs,0,LL
3,62935112,CPCTs,0,LL
0,62935112,CPTs,0,LL
1,62935112,CPTs,0,LL
2,62935112,CPTs,0,LL
3,62935112,CPTs,0,LL
0,62935112,CTbC,0,LL
1,62935112,CTbC,0,LL
2,62935112,CTbC,0,LL
3,62935112,CTbC,0,LL
0,62935112,CTbP,0,LL
1,62935112,CTbP,0,LL
2,62935112,CTbP,0,LL
3,62935112,CTbP,0,LL
0,62935112,CTbPC,0,LL
1,62935112,CTbPC,0,LL
2,62935112,CTbPC,0,LL
3,62935112,CTbPC,0,LL
0,62935112,CTcPTcP,0,LL
1,62935112,CTcPTcP,0,LL
2,62935112,CTcPTcP,0,LL
3,62935112,CTcPTcP,0,LL
0,62935112,CTsCTs,0,LL
1,62935112,CTsCTs,0,LL
2,62935112,CTsCTs,0,LL
3,62935112,CTsCTs,0,LL
0,62935112,PCTbP,0,LL
1,62935112,PCTbP,0,LL
2,62935112,PCTbP,0,LL
3,62935112,PCTbP,0,LL
0,62935112,PCTsP,0,LL
1,62935112,PCTsP,0,LL
2,62935112,PCTsP,0,LL
3,62935112,PCTsP,0,LL
0,62935112,PTb,0,LL
1,62935112,PTb,0,LL
2,62935112,PTb,0,LL
3,62935112,PTb,0,LL
0,62935112,PTsPC,0,LL
1,62935112,PTsPC,0,LL
2,62935112,PTsPC,0,LL
3,62935112,PTsPC,0,LL
0,62935112,TbCP,0,LL
1,62935112,TbCP,0,LL
2,62935112,TbCP,0,LL
3,62935112,TbCP,0,LL
0,62935112,TbP,0,LL
1,62935112,TbP,0,LL
2,62935112,TbP,0,LL
3,62935112,TbP,0,LL
0,62935112,TbPC,0,LL
1,62935112,TbPC,0,LL
2,62935112,TbPC,0,LL
3,62935112,TbPC,0,LL
0,62935112,TbPCP,0,LL
1,62935112,TbPCP,0,LL
2,62935112,TbPCP,0,LL
3,62935112,TbPCP,0,LL
0,64153126,CPCTs,0,LH
1,64153126,CPCTs,0,LH
2,64153126,CPCTs,0,LH
3,64153126,CPCTs,0,LH
0,64153126,CPTs,0,LH
1,64153126,CPTs,0,LH
2,64153126,CPTs,0,LH
3,64153126,CPTs,0,LH
0,64153126,CTbC,1,LH
1,64153126,CTbC,0,LH
2,64153126,CTbC,0,LH
3,64153126,CTbC,0,LH
0,64153126,CTbP,1,LH
1,64153126,CTbP,0,LH
2,64153126,CTbP,0,LH
3,64153126,CTbP,0,LH
0,64153126,CTbPC,1,LH
1,64153126,CTbPC,0,LH
2,64153126,CTbPC,0,LH
3,64153126,CTbPC,0,LH
0,64153126,CTcPTcP,0,LH
1,64153126,CTcPTcP,0,LH
2,64153126,CTcPTcP,0,LH
3,64153126,CTcPTcP,0,LH
0,64153126,CTsCTs,0,LH
1,64153126,CTsCTs,0,LH
2,64153126,CTsCTs,0,LH
3,64153126,CTsCTs,0,LH
0,64153126,PCTbP,1,LH
1,64153126,PCTbP,0,LH
2,64153126,PCTbP,0,LH
3,64153126,PCTbP,0,LH
0,64153126,PCTsP,0,LH
1,64153126,PCTsP,0,LH
2,64153126,PCTsP,0,LH
3,64153126,PCTsP,0,LH
0,64153126,PTb,0,LH
1,64153126,PTb,0,LH
2,64153126,PTb,0,LH
3,64153126,PTb,0,LH
0,64153126,PTsPC,0,LH
1,64153126,PTsPC,0,LH
2,64153126,PTsPC,0,LH
3,64153126,PTsPC,0,LH
0,64153126,TbCP,1,LH
1,64153126,TbCP,0,LH
2,64153126,TbCP,0,LH
3,64153126,TbCP,0,LH
0,64153126,TbP,1,LH
1,64153126,TbP,0,LH
2,64153126,TbP,0,LH
3,64153126,TbP,0,LH
0,64153126,TbPC,1,LH
1,64153126,TbPC,0,LH
2,64153126,TbPC,0,LH
3,64153126,TbPC,0,LH
0,64153126,TbPCP,0,LH
1,64153126,TbPCP,0,LH
2,64153126,TbPCP,0,LH
3,64153126,TbPCP,0,LH
0,64687090,CPCTs,0,LH
1,64687090,CPCTs,0,LH
2,64687090,CPCTs,1,LH
3,64687090,CPCTs,0,LH
0,64687090,CPTs,0,LH
1,64687090,CPTs,0,LH
2,64687090,CPTs,0,LH
3,64687090,CPTs,0,LH
0,64687090,CTbC,1,LH
1,64687090,CTbC,0,LH
2,64687090,CTbC,0,LH
3,64687090,CTbC,1,LH
0,64687090,CTbP,1,LH
1,64687090,CTbP,0,LH
2,64687090,CTbP,0,LH
3,64687090,CTbP,0,LH
0,64687090,CTbPC,0,LH
1,64687090,CTbPC,0,LH
2,64687090,CTbPC,0,LH
3,64687090,CTbPC,0,LH
0,64687090,CTcPTcP,0,LH
1,64687090,CTcPTcP,0,LH
2,64687090,CTcPTcP,0,LH
3,64687090,CTcPTcP,0,LH
0,64687090,CTsCTs,0,LH
1,64687090,CTsCTs,0,LH
2,64687090,CTsCTs,0,LH
3,64687090,CTsCTs,0,LH
0,64687090,PCTbP,0,LH
1,64687090,PCTbP,0,LH
2,64687090,PCTbP,0,LH
3,64687090,PCTbP,0,LH
0,64687090,PCTsP,1,LH
1,64687090,PCTsP,0,LH
2,64687090,PCTsP,0,LH
3,64687090,PCTsP,0,LH
0,64687090,PTb,1,LH
1,64687090,PTb,0,LH
2,64687090,PTb,0,LH
3,64687090,PTb,0,LH
0,64687090,PTsPC,0,LH
1,64687090,PTsPC,0,LH
2,64687090,PTsPC,0,LH
3,64687090,PTsPC,0,LH
0,64687090,TbCP,0,LH
1,64687090,TbCP,0,LH
2,64687090,TbCP,0,LH
3,64687090,TbCP,0,LH
0,64687090,TbP,1,LH
1,64687090,TbP,0,LH
2,64687090,TbP,0,LH
3,64687090,TbP,0,LH
0,64687090,TbPC,1,LH
1,64687090,TbPC,0,LH
2,64687090,TbPC,0,LH
3,64687090,TbPC,0,LH
0,64687090,TbPCP,0,LH
1,64687090,TbPCP,0,LH
2,64687090,TbPCP,0,LH
3,64687090,TbPCP,0,LH
0,64944126,CPCTs,1,LH
1,64944126,CPCTs,0,LH
2,64944126,CPCTs,0,LH
3,64944126,CPCTs,0,LH
0,64944126,CPTs,0,LH
1,64944126,CPTs,0,LH
2,64944126,CPTs,0,LH
3,64944126,CPTs,0,LH
0,64944126,CTbC,0,LH
1,64944126,CTbC,0,LH
2,64944126,CTbC,0,LH
3,64944126,CTbC,0,LH
0,64944126,CTbP,1,LH
1,64944126,CTbP,0,LH
2,64944126,CTbP,0,LH
3,64944126,CTbP,0,LH
0,64944126,CTbPC,1,LH
1,64944126,CTbPC,0,LH
2,64944126,CTbPC,0,LH
3,64944126,CTbPC,0,LH
0,64944126,CTcPTcP,0,LH
1,64944126,CTcPTcP,0,LH
2,64944126,CTcPTcP,0,LH
3,64944126,CTcPTcP,0,LH
0,64944126,CTsCTs,0,LH
1,64944126,CTsCTs,0,LH
2,64944126,CTsCTs,0,LH
3,64944126,CTsCTs,0,LH
0,64944126,PCTbP,0,LH
1,64944126,PCTbP,0,LH
2,64944126,PCTbP,0,LH
3,64944126,PCTbP,0,LH
0,64944126,PCTsP,1,LH
1,64944126,PCTsP,0,LH
2,64944126,PCTsP,0,LH
3,64944126,PCTsP,0,LH
0,64944126,PTb,1,LH
1,64944126,PTb,0,LH
2,64944126,PTb,0,LH
3,64944126,PTb,0,LH
0,64944126,PTsPC,0,LH
1,64944126,PTsPC,0,LH
2,64944126,PTsPC,0,LH
3,64944126,PTsPC,0,LH
0,64944126,TbCP,1,LH
1,64944126,TbCP,0,LH
2,64944126,TbCP,0,LH
3,64944126,TbCP,0,LH
0,64944126,TbP,1,LH
1,64944126,TbP,0,LH
2,64944126,TbP,0,LH
3,64944126,TbP,0,LH
0,64944126,TbPC,1,LH
1,64944126,TbPC,0,LH
2,64944126,TbPC,0,LH
3,64944126,TbPC,0,LH
0,64944126,TbPCP,1,LH
1,64944126,TbPCP,0,LH
2,64944126,TbPCP,0,LH
3,64944126,TbPCP,0,LH
0,66362122,CPCTs,1,LL
1,66362122,CPCTs,0,LL
2,66362122,CPCTs,0,LL
3,66362122,CPCTs,0,LL
0,66362122,CPTs,0,LL
1,66362122,CPTs,0,LL
2,66362122,CPTs,0,LL
3,66362122,CPTs,0,LL
0,66362122,CTbC,1,LL
1,66362122,CTbC,1,LL
2,66362122,CTbC,0,LL
3,66362122,CTbC,0,LL
0,66362122,CTbP,0,LL
1,66362122,CTbP,0,LL
2,66362122,CTbP,1,LL
3,66362122,CTbP,0,LL
0,66362122,CTbPC,0,LL
1,66362122,CTbPC,0,LL
2,66362122,CTbPC,1,LL
3,66362122,CTbPC,0,LL
0,66362122,CTcPTcP,0,LL
1,66362122,CTcPTcP,0,LL
2,66362122,CTcPTcP,0,LL
3,66362122,CTcPTcP,0,LL
0,66362122,CTsCTs,1,LL
1,66362122,CTsCTs,0,LL
2,66362122,CTsCTs,0,LL
3,66362122,CTsCTs,0,LL
0,66362122,PCTbP,0,LL
1,66362122,PCTbP,0,LL
2,66362122,PCTbP,0,LL
3,66362122,PCTbP,0,LL
0,66362122,PCTsP,0,LL
1,66362122,PCTsP,0,LL
2,66362122,PCTsP,0,LL
3,66362122,PCTsP,0,LL
0,66362122,PTb,0,LL
1,66362122,PTb,0,LL
2,66362122,PTb,0,LL
3,66362122,PTb,0,LL
0,66362122,PTsPC,0,LL
1,66362122,PTsPC,0,LL
2,66362122,PTsPC,0,LL
3,66362122,PTsPC,0,LL
0,66362122,TbCP,0,LL
1,66362122,TbCP,0,LL
2,66362122,TbCP,0,LL
3,66362122,TbCP,0,LL
0,66362122,TbP,0,LL
1,66362122,TbP,0,LL
2,66362122,TbP,1,LL
3,66362122,TbP,0,LL
0,66362122,TbPC,0,LL
1,66362122,TbPC,0,LL
2,66362122,TbPC,1,LL
3,66362122,TbPC,0,LL
0,66362122,TbPCP,0,LL
1,66362122,TbPCP,0,LL
2,66362122,TbPCP,0,LL
3,66362122,TbPCP,0,LL
0,66472128,CPCTs,0,LL
1,66472128,CPCTs,0,LL
2,66472128,CPCTs,1,LL
3,66472128,CPCTs,1,LL
0,66472128,CPTs,0,LL
1,66472128,CPTs,0,LL
2,66472128,CPTs,0,LL
3,66472128,CPTs,0,LL
0,66472128,CTbC,0,LL
1,66472128,CTbC,0,LL
2,66472128,CTbC,0,LL
3,66472128,CTbC,0,LL
0,66472128,CTbP,0,LL
1,66472128,CTbP,0,LL
2,66472128,CTbP,0,LL
3,66472128,CTbP,0,LL
0,66472128,CTbPC,0,LL
1,66472128,CTbPC,0,LL
2,66472128,CTbPC,0,LL
3,66472128,CTbPC,0,LL
0,66472128,CTcPTcP,0,LL
1,66472128,CTcPTcP,0,LL
2,66472128,CTcPTcP,0,LL
3,66472128,CTcPTcP,0,LL
0,66472128,CTsCTs,0,LL
1,66472128,CTsCTs,0,LL
2,66472128,CTsCTs,0,LL
3,66472128,CTsCTs,1,LL
0,66472128,PCTbP,0,LL
1,66472128,PCTbP,0,LL
2,66472128,PCTbP,0,LL
3,66472128,PCTbP,0,LL
0,66472128,PCTsP,0,LL
1,66472128,PCTsP,0,LL
2,66472128,PCTsP,1,LL
3,66472128,PCTsP,0,LL
0,66472128,PTb,0,LL
1,66472128,PTb,0,LL
2,66472128,PTb,0,LL
3,66472128,PTb,0,LL
0,66472128,PTsPC,0,LL
1,66472128,PTsPC,0,LL
2,66472128,PTsPC,0,LL
3,66472128,PTsPC,0,LL
0,66472128,TbCP,0,LL
1,66472128,TbCP,0,LL
2,66472128,TbCP,0,LL
3,66472128,TbCP,0,LL
0,66472128,TbP,0,LL
1,66472128,TbP,0,LL
2,66472128,TbP,0,LL
3,66472128,TbP,0,LL
0,66472128,TbPC,0,LL
1,66472128,TbPC,0,LL
2,66472128,TbPC,0,LL
3,66472128,TbPC,0,LL
0,66472128,TbPCP,0,LL
1,66472128,TbPCP,0,LL
2,66472128,TbPCP,0,LL
3,66472128,TbPCP,0,LL
0,66828119,CPCTs,1,LL
1,66828119,CPCTs,0,LL
2,66828119,CPCTs,0,LL
3,66828119,CPCTs,0,LL
0,66828119,CPTs,0,LL
1,66828119,CPTs,0,LL
2,66828119,CPTs,0,LL
3,66828119,CPTs,0,LL
0,66828119,CTbC,0,LL
1,66828119,CTbC,1,LL
2,66828119,CTbC,0,LL
3,66828119,CTbC,0,LL
0,66828119,CTbP,1,LL
1,66828119,CTbP,1,LL
2,66828119,CTbP,0,LL
3,66828119,CTbP,0,LL
0,66828119,CTbPC,0,LL
1,66828119,CTbPC,0,LL
2,66828119,CTbPC,0,LL
3,66828119,CTbPC,0,LL
0,66828119,CTcPTcP,0,LL
1,66828119,CTcPTcP,0,LL
2,66828119,CTcPTcP,0,LL
3,66828119,CTcPTcP,0,LL
0,66828119,CTsCTs,0,LL
1,66828119,CTsCTs,0,LL
2,66828119,CTsCTs,0,LL
3,66828119,CTsCTs,0,LL
0,66828119,PCTbP,0,LL
1,66828119,PCTbP,1,LL
2,66828119,PCTbP,0,LL
3,66828119,PCTbP,0,LL
0,66828119,PCTsP,0,LL
1,66828119,PCTsP,0,LL
2,66828119,PCTsP,0,LL
3,66828119,PCTsP,0,LL
0,66828119,PTb,1,LL
1,66828119,PTb,1,LL
2,66828119,PTb,0,LL
3,66828119,PTb,0,LL
0,66828119,PTsPC,0,LL
1,66828119,PTsPC,0,LL
2,66828119,PTsPC,0,LL
3,66828119,PTsPC,0,LL
0,66828119,TbCP,1,LL
1,66828119,TbCP,1,LL
2,66828119,TbCP,0,LL
3,66828119,TbCP,0,LL
0,66828119,TbP,1,LL
1,66828119,TbP,1,LL
2,66828119,TbP,0,LL
3,66828119,TbP,0,LL
0,66828119,TbPC,0,LL
1,66828119,TbPC,0,LL
2,66828119,TbPC,0,LL
3,66828119,TbPC,0,LL
0,66828119,TbPCP,0,LL
1,66828119,TbPCP,0,LL
2,66828119,TbPCP,0,LL
3,66828119,TbPCP,0,LL
0,67755125,CPCTs,0,HH
1,67755125,CPCTs,0,HH
2,67755125,CPCTs,0,HH
3,67755125,CPCTs,0,HH
0,67755125,CPTs,0,HH
1,67755125,CPTs,0,HH
2,67755125,CPTs,0,HH
3,67755125,CPTs,0,HH
0,67755125,CTbC,0,HH
1,67755125,CTbC,0,HH
2,67755125,CTbC,0,HH
3,67755125,CTbC,0,HH
0,67755125,CTbP,1,HH
1,67755125,CTbP,0,HH
2,67755125,CTbP,0,HH
3,67755125,CTbP,0,HH
0,67755125,CTbPC,1,HH
1,67755125,CTbPC,0,HH
2,67755125,CTbPC,0,HH
3,67755125,CTbPC,0,HH
0,67755125,CTcPTcP,0,HH
1,67755125,CTcPTcP,0,HH
2,67755125,CTcPTcP,0,HH
3,67755125,CTcPTcP,0,HH
0,67755125,CTsCTs,0,HH
1,67755125,CTsCTs,0,HH
2,67755125,CTsCTs,0,HH
3,67755125,CTsCTs,0,HH
0,67755125,PCTbP,1,HH
1,67755125,PCTbP,0,HH
2,67755125,PCTbP,0,HH
3,67755125,PCTbP,0,HH
0,67755125,PCTsP,1,HH
1,67755125,PCTsP,0,HH
2,67755125,PCTsP,0,HH
3,67755125,PCTsP,0,HH
0,67755125,PTb,0,HH
1,67755125,PTb,0,HH
2,67755125,PTb,0,HH
3,67755125,PTb,0,HH
0,67755125,PTsPC,1,HH
1,67755125,PTsPC,0,HH
2,67755125,PTsPC,0,HH
3,67755125,PTsPC,0,HH
0,67755125,TbCP,0,HH
1,67755125,TbCP,0,HH
2,67755125,TbCP,0,HH
3,67755125,TbCP,0,HH
0,67755125,TbP,1,HH
1,67755125,TbP,0,HH
2,67755125,TbP,0,HH
3,67755125,TbP,0,HH
0,67755125,TbPC,1,HH
1,67755125,TbPC,0,HH
2,67755125,TbPC,0,HH
3,67755125,TbPC,0,HH
0,67755125,TbPCP,0,HH
1,67755125,TbPCP,0,HH
2,67755125,TbPCP,0,HH
3,67755125,TbPCP,0,HH
0,67899116,CPCTs,0,LL
1,67899116,CPCTs,0,LL
2,67899116,CPCTs,0,LL
3,67899116,CPCTs,0,LL
0,67899116,CPTs,0,LL
1,67899116,CPTs,0,LL
2,67899116,CPTs,0,LL
3,67899116,CPTs,0,LL
0,67899116,CTbC,0,LL
1,67899116,CTbC,0,LL
2,67899116,CTbC,0,LL
3,67899116,CTbC,0,LL
0,67899116,CTbP,0,LL
1,67899116,CTbP,0,LL
2,67899116,CTbP,0,LL
3,67899116,CTbP,0,LL
0,67899116,CTbPC,0,LL
1,67899116,CTbPC,0,LL
2,67899116,CTbPC,0,LL
3,67899116,CTbPC,0,LL
0,67899116,CTcPTcP,0,LL
1,67899116,CTcPTcP,0,LL
2,67899116,CTcPTcP,0,LL
3,67899116,CTcPTcP,0,LL
0,67899116,CTsCTs,0,LL
1,67899116,CTsCTs,0,LL
2,67899116,CTsCTs,0,LL
3,67899116,CTsCTs,0,LL
0,67899116,PCTbP,0,LL
1,67899116,PCTbP,0,LL
2,67899116,PCTbP,0,LL
3,67899116,PCTbP,0,LL
0,67899116,PCTsP,0,LL
1,67899116,PCTsP,0,LL
2,67899116,PCTsP,0,LL
3,67899116,PCTsP,0,LL
0,67899116,PTb,0,LL
1,67899116,PTb,0,LL
2,67899116,PTb,0,LL
3,67899116,PTb,0,LL
0,67899116,PTsPC,0,LL
1,67899116,PTsPC,0,LL
2,67899116,PTsPC,0,LL
3,67899116,PTsPC,0,LL
0,67899116,TbCP,0,LL
1,67899116,TbCP,0,LL
2,67899116,TbCP,0,LL
3,67899116,TbCP,0,LL
0,67899116,TbP,0,LL
1,67899116,TbP,0,LL
2,67899116,TbP,0,LL
3,67899116,TbP,0,LL
0,67899116,TbPC,0,LL
1,67899116,TbPC,0,LL
2,67899116,TbPC,0,LL
3,67899116,TbPC,0,LL
0,67899116,TbPCP,0,LL
1,67899116,TbPCP,0,LL
2,67899116,TbPCP,0,LL
3,67899116,TbPCP,0,LL
0,68995094,CPCTs,0,LH
1,68995094,CPCTs,0,LH
2,68995094,CPCTs,0,LH
3,68995094,CPCTs,0,LH
0,68995094,CPTs,1,LH
1,68995094,CPTs,0,LH
2,68995094,CPTs,0,LH
3,68995094,CPTs,0,LH
0,68995094,CTbC,0,LH
1,68995094,CTbC,0,LH
2,68995094,CTbC,0,LH
3,68995094,CTbC,0,LH
0,68995094,CTbP,0,LH
1,68995094,CTbP,0,LH
2,68995094,CTbP,0,LH
3,68995094,CTbP,0,LH
0,68995094,CTbPC,0,LH
1,68995094,CTbPC,0,LH
2,68995094,CTbPC,0,LH
3,68995094,CTbPC,0,LH
0,68995094,CTcPTcP,0,LH
1,68995094,CTcPTcP,0,LH
2,68995094,CTcPTcP,0,LH
3,68995094,CTcPTcP,0,LH
0,68995094,CTsCTs,0,LH
1,68995094,CTsCTs,0,LH
2,68995094,CTsCTs,0,LH
3,68995094,CTsCTs,0,LH
0,68995094,PCTbP,0,LH
1,68995094,PCTbP,0,LH
2,68995094,PCTbP,0,LH
3,68995094,PCTbP,0,LH
0,68995094,PCTsP,0,LH
1,68995094,PCTsP,0,LH
2,68995094,PCTsP,0,LH
3,68995094,PCTsP,0,LH
0,68995094,PTb,1,LH
1,68995094,PTb,0,LH
2,68995094,PTb,0,LH
3,68995094,PTb,0,LH
0,68995094,PTsPC,0,LH
1,68995094,PTsPC,0,LH
2,68995094,PTsPC,0,LH
3,68995094,PTsPC,0,LH
0,68995094,TbCP,0,LH
1,68995094,TbCP,0,LH
2,68995094,TbCP,0,LH
3,68995094,TbCP,0,LH
0,68995094,TbP,1,LH
1,68995094,TbP,1,LH
2,68995094,TbP,0,LH
3,68995094,TbP,0,LH
0,68995094,TbPC,1,LH
1,68995094,TbPC,1,LH
2,68995094,TbPC,0,LH
3,68995094,TbPC,0,LH
0,68995094,TbPCP,1,LH
1,68995094,TbPCP,1,LH
2,68995094,TbPCP,0,LH
3,68995094,TbPCP,0,LH
0,69251126,CPCTs,1,LH
1,69251126,CPCTs,0,LH
2,69251126,CPCTs,0,LH
3,69251126,CPCTs,0,LH
0,69251126,CPTs,0,LH
1,69251126,CPTs,1,LH
2,69251126,CPTs,0,LH
3,69251126,CPTs,0,LH
0,69251126,CTbC,1,LH
1,69251126,CTbC,0,LH
2,69251126,CTbC,0,LH
3,69251126,CTbC,0,LH
0,69251126,CTbP,1,LH
1,69251126,CTbP,0,LH
2,69251126,CTbP,0,LH
3,69251126,CTbP,0,LH
0,69251126,CTbPC,1,LH
1,69251126,CTbPC,0,LH
2,69251126,CTbPC,0,LH
3,69251126,CTbPC,0,LH
0,69251126,CTcPTcP,0,LH
1,69251126,CTcPTcP,0,LH
2,69251126,CTcPTcP,0,LH
3,69251126,CTcPTcP,0,LH
0,69251126,CTsCTs,1,LH
1,69251126,CTsCTs,0,LH
2,69251126,CTsCTs,0,LH
3,69251126,CTsCTs,0,LH
0,69251126,PCTbP,0,LH
1,69251126,PCTbP,0,LH
2,69251126,PCTbP,0,LH
3,69251126,PCTbP,0,LH
0,69251126,PCTsP,0,LH
1,69251126,PCTsP,1,LH
2,69251126,PCTsP,1,LH
3,69251126,PCTsP,0,LH
0,69251126,PTb,0,LH
1,69251126,PTb,0,LH
2,69251126,PTb,0,LH
3,69251126,PTb,0,LH
0,69251126,PTsPC,0,LH
1,69251126,PTsPC,1,LH
2,69251126,PTsPC,0,LH
3,69251126,PTsPC,0,LH
0,69251126,TbCP,1,LH
1,69251126,TbCP,0,LH
2,69251126,TbCP,0,LH
3,69251126,TbCP,0,LH
0,69251126,TbP,1,LH
1,69251126,TbP,0,LH
2,69251126,TbP,0,LH
3,69251126,TbP,0,LH
0,69251126,TbPC,1,LH
1,69251126,TbPC,0,LH
2,69251126,TbPC,0,LH
3,69251126,TbPC,0,LH
0,69251126,TbPCP,0,LH
1,69251126,TbPCP,0,LH
2,69251126,TbPCP,0,LH
3,69251126,TbPCP,0,LH
0,70209120,CPCTs,0,LL
1,70209120,CPCTs,0,LL
2,70209120,CPCTs,0,LL
3,70209120,CPCTs,0,LL
0,70209120,CPTs,0,LL
